responsable,fecha_extraccion,titulo,ubicacion,m2,precio,dormitorios,banos,estacionamiento,piscina,quincho,terraza,gimnasio,lavanderia,enlace
Constanza Torres,2026-04-22 17:28:12,Departamento Mitula,Coquimbo,70,390000.0,3,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-74b3-bcf77c2317fe-8a89-19c6d30-a4ec?page=10&pos=23&t_sec=1&t_pvid=8787c53b-f5f2-4879-8f24-deb315faf95a&hd=false
Constanza Torres,2026-04-22 17:28:12,Departamento Mitula,La Serena,52,450000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7f87-fe0dd2bb7418-b399-19c7b3e-44ae?page=10&pos=24&t_sec=1&t_pvid=8787c53b-f5f2-4879-8f24-deb315faf95a&hd=false
Constanza Torres,2026-04-22 17:28:12,Departamento Mitula,La Serena,44,450000.0,2,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-787f-74f8986faf73-99be-19d58b1-556?page=10&pos=25&t_sec=1&t_pvid=8787c53b-f5f2-4879-8f24-deb315faf95a&hd=false
Constanza Torres,2026-04-22 17:28:12,Departamento Mitula,La Serena,53,530000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7c59-f06fbc07aecd-b822-19d2bae-87d5?page=10&pos=26&t_sec=1&t_pvid=8787c53b-f5f2-4879-8f24-deb315faf95a&hd=false
Constanza Torres,2026-04-22 17:28:12,Departamento Mitula,Coquimbo,98,720000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7939-d68121b97e75-9567-19d6eef-ab67?page=10&pos=27&t_sec=1&t_pvid=8787c53b-f5f2-4879-8f24-deb315faf95a&hd=false
Constanza Torres,2026-04-22 17:28:12,Departamento Mitula,La Serena,52,650000.0,2,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7543-a795851ebafe-8814-19c5964-490a?page=10&pos=28&t_sec=1&t_pvid=8787c53b-f5f2-4879-8f24-deb315faf95a&hd=false
Constanza Torres,2026-04-22 17:28:12,Departamento Mitula,Coquimbo,0,750000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7475-d149ae207896-81de-19d9efe-26b5?page=10&pos=29&t_sec=1&t_pvid=8787c53b-f5f2-4879-8f24-deb315faf95a&hd=false
Constanza Torres,2026-04-22 17:28:19,Departamento Mitula,La Serena,65,650000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-71a2-951468c8bc7e-aba0-19db539-17a1?page=11&pos=0&t_sec=1&t_pvid=b4c11d22-0b38-4639-b8ad-5613fb250fca&hd=false
Constanza Torres,2026-04-22 17:28:19,Departamento Mitula,La Serena,54,580000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-747e-9dc936ca8737-88df-19d1d17-4f8a?page=11&pos=1&t_sec=1&t_pvid=b4c11d22-0b38-4639-b8ad-5613fb250fca&hd=false
Constanza Torres,2026-04-22 17:28:19,Departamento Mitula,Coquimbo,145,1100000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7a81-fed71d823525-9f02-19cda23-5535?page=11&pos=2&t_sec=1&t_pvid=b4c11d22-0b38-4639-b8ad-5613fb250fca&hd=false
Constanza Torres,2026-04-22 17:28:19,Departamento Mitula,La Serena,95,950000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7ecb-c7283b4d1814-b3a9-19d4b6f-46f6?page=11&pos=3&t_sec=1&t_pvid=b4c11d22-0b38-4639-b8ad-5613fb250fca&hd=false
Constanza Torres,2026-04-22 17:28:19,Departamento Mitula,La Serena,110,1000000.0,4,3,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7f42-ffd48e53d6b-a449-19d2762-5f18?page=11&pos=4&t_sec=1&t_pvid=b4c11d22-0b38-4639-b8ad-5613fb250fca&hd=false
Constanza Torres,2026-04-22 17:28:20,Departamento Mitula,La Serena,80,850000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-71f8-ed0f7f814c1f-86b1-19cdf4a-137a?page=11&pos=5&t_sec=1&t_pvid=b4c11d22-0b38-4639-b8ad-5613fb250fca&hd=false
Constanza Torres,2026-04-22 17:28:20,Departamento Mitula,Coquimbo,49,550000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7751-6678efba4f86-a08c-19b3bf6-2678?page=11&pos=6&t_sec=1&t_pvid=b4c11d22-0b38-4639-b8ad-5613fb250fca&hd=false
Constanza Torres,2026-04-22 17:28:20,Departamento Mitula,La Serena,50,480000.0,3,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-77ab-b4c15507c4e3-8abd-19d223c-46e4?page=11&pos=7&t_sec=1&t_pvid=b4c11d22-0b38-4639-b8ad-5613fb250fca&hd=false
Constanza Torres,2026-04-22 17:28:20,Departamento Mitula,La Serena,89,1200000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7c06-fe8df636d32d-9047-19d064e-3610?page=11&pos=8&t_sec=1&t_pvid=b4c11d22-0b38-4639-b8ad-5613fb250fca&hd=false
Constanza Torres,2026-04-22 17:28:20,Departamento Mitula,Coquimbo,55,390000.0,2,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7839-dcc051b535c7-84ac-19b2439-f697?page=11&pos=9&t_sec=1&t_pvid=b4c11d22-0b38-4639-b8ad-5613fb250fca&hd=false
Constanza Torres,2026-04-22 17:28:20,Departamento Mitula,La Serena,50,500000.0,2,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-723a-e6fbd8429c35-8387-19cb0f0-7da6?page=11&pos=10&t_sec=1&t_pvid=b4c11d22-0b38-4639-b8ad-5613fb250fca&hd=false
Constanza Torres,2026-04-22 17:28:20,Departamento Mitula,Coquimbo,58,420000.0,3,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7d16-fd561354440b-bf9c-19bdb9e-3e06?page=11&pos=11&t_sec=1&t_pvid=b4c11d22-0b38-4639-b8ad-5613fb250fca&hd=false
Constanza Torres,2026-04-22 17:28:20,Departamento Mitula,La Serena,64,600000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7bb7-6d2524005e8e-8cad-19d6a54-f0d7?page=11&pos=12&t_sec=1&t_pvid=b4c11d22-0b38-4639-b8ad-5613fb250fca&hd=false
Constanza Torres,2026-04-22 17:28:20,Departamento Mitula,La Serena,85,840000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7864-4298149900ad-b447-19b52bf-6c38?page=11&pos=13&t_sec=1&t_pvid=b4c11d22-0b38-4639-b8ad-5613fb250fca&hd=false
Constanza Torres,2026-04-22 17:28:20,Departamento Mitula,Coquimbo,49,560000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7fcd-d8417917398-8941-19d2763-bd8?page=11&pos=14&t_sec=1&t_pvid=b4c11d22-0b38-4639-b8ad-5613fb250fca&hd=false
Constanza Torres,2026-04-22 17:28:20,Departamento Mitula,Coquimbo,69,390000.0,3,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-770f-175b711c371-8f3c-19d9abd-e465?page=11&pos=15&t_sec=1&t_pvid=b4c11d22-0b38-4639-b8ad-5613fb250fca&hd=false
Constanza Torres,2026-04-22 17:28:20,Departamento Mitula,La Serena,70,115000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7185-9417ba551a86-b93f-19b5234-f13d?page=11&pos=16&t_sec=1&t_pvid=b4c11d22-0b38-4639-b8ad-5613fb250fca&hd=false
Constanza Torres,2026-04-22 17:28:20,Departamento Mitula,La Serena,72,520000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7253-7ab6b269c83f-8491-19ae063-8fb0?page=11&pos=17&t_sec=1&t_pvid=b4c11d22-0b38-4639-b8ad-5613fb250fca&hd=false
Constanza Torres,2026-04-22 17:28:20,Departamento Mitula,La Serena,40,500000.0,2,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-767d-27e0a977f3a1-b6d5-19d7797-a631?page=11&pos=18&t_sec=1&t_pvid=b4c11d22-0b38-4639-b8ad-5613fb250fca&hd=false
Constanza Torres,2026-04-22 17:28:20,Departamento Mitula,La Serena,74,500000.0,2,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7e92-2282bb93525c-a564-19ccd7c-c0d1?page=11&pos=19&t_sec=1&t_pvid=b4c11d22-0b38-4639-b8ad-5613fb250fca&hd=false
Constanza Torres,2026-04-22 17:28:20,Departamento Mitula,La Serena,45,520000.0,2,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-42bf-b5bf76cd6a0d-9df8-4f3c3c45-921d?page=11&pos=20&t_sec=1&t_pvid=b4c11d22-0b38-4639-b8ad-5613fb250fca&hd=false
Constanza Torres,2026-04-22 17:28:20,Departamento Mitula,La Serena,60,550000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-4636-631ce4b695bb-8357-361d9ae4-a4b?page=11&pos=21&t_sec=1&t_pvid=b4c11d22-0b38-4639-b8ad-5613fb250fca&hd=false
Constanza Torres,2026-04-22 17:28:20,Departamento Mitula,La Serena,64,520000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7267-835933836769-ad91-19d2507-a5bc?page=11&pos=22&t_sec=1&t_pvid=b4c11d22-0b38-4639-b8ad-5613fb250fca&hd=false
Constanza Torres,2026-04-22 17:28:20,Departamento Mitula,Coquimbo,56,387000.0,2,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-42a6-30dfd229af55-84c9-5f900cd-82e?page=11&pos=23&t_sec=1&t_pvid=b4c11d22-0b38-4639-b8ad-5613fb250fca&hd=false
Constanza Torres,2026-04-22 17:28:20,Departamento Mitula,La Serena,41,450000.0,3,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-4b04-f4d7569e75da-a252-bac25c15-ce3b?page=11&pos=24&t_sec=1&t_pvid=b4c11d22-0b38-4639-b8ad-5613fb250fca&hd=false
Constanza Torres,2026-04-22 17:28:20,Departamento Mitula,Coquimbo,40,500000.0,2,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-47f0-f69b10778a5e-ae72-b1bc7e28-71fe?page=11&pos=25&t_sec=1&t_pvid=b4c11d22-0b38-4639-b8ad-5613fb250fca&hd=false
Constanza Torres,2026-04-22 17:28:20,Departamento Mitula,Coquimbo,34,500000.0,1,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-447e-68b49dd863f2-8dc3-31b85f5d-ab18?page=11&pos=26&t_sec=1&t_pvid=b4c11d22-0b38-4639-b8ad-5613fb250fca&hd=false
Constanza Torres,2026-04-22 17:28:20,Departamento Mitula,La Serena,50,550000.0,2,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-4cb4-b9245073be46-9f8f-aaae99b5-4b11?page=11&pos=27&t_sec=1&t_pvid=b4c11d22-0b38-4639-b8ad-5613fb250fca&hd=false
Constanza Torres,2026-04-22 17:28:20,Departamento Mitula,La Serena,79,660000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7ef2-8ca980dc4e88-abda-19d7797-97ad?page=11&pos=28&t_sec=1&t_pvid=b4c11d22-0b38-4639-b8ad-5613fb250fca&hd=false
Constanza Torres,2026-04-22 17:28:20,Departamento Mitula,La Serena,58,580000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7860-c1fe7e9e8be7-8ef8-19b9f08-22cf?page=11&pos=29&t_sec=1&t_pvid=b4c11d22-0b38-4639-b8ad-5613fb250fca&hd=false
Constanza Torres,2026-04-22 17:28:27,Departamento Mitula,Coquimbo,33,420000.0,1,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-800d-64d050a3c253-a2d3-19c914e-a3fd?page=12&pos=0&t_sec=1&t_pvid=ba62e22c-4ab5-4fe3-a9c7-ea2eb4eb22d3&hd=false
Constanza Torres,2026-04-22 17:28:27,Departamento Mitula,Coquimbo,35,370000.0,1,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7d8b-fe67efe9168-b929-19d1c9a-e886?page=12&pos=1&t_sec=1&t_pvid=ba62e22c-4ab5-4fe3-a9c7-ea2eb4eb22d3&hd=false
Constanza Torres,2026-04-22 17:28:27,Departamento Mitula,La Serena,68,700000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-75bf-3ac2ce3a3c56-b028-19cab47-b5a8?page=12&pos=2&t_sec=1&t_pvid=ba62e22c-4ab5-4fe3-a9c7-ea2eb4eb22d3&hd=false
Constanza Torres,2026-04-22 17:28:27,Departamento Mitula,La Serena,53,550000.0,2,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7852-7395a0ffd285-a0f8-19d0ce5-da28?page=12&pos=3&t_sec=1&t_pvid=ba62e22c-4ab5-4fe3-a9c7-ea2eb4eb22d3&hd=false
Constanza Torres,2026-04-22 17:28:27,Departamento Mitula,Coquimbo,50,595000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7381-4df94a0037b3-becf-19ce3f1-1b9f?page=12&pos=4&t_sec=1&t_pvid=ba62e22c-4ab5-4fe3-a9c7-ea2eb4eb22d3&hd=false
Constanza Torres,2026-04-22 17:28:27,Departamento Mitula,La Serena,58,110000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7ee0-7c349421ab2f-9484-19735ef-ed72?page=12&pos=5&t_sec=1&t_pvid=ba62e22c-4ab5-4fe3-a9c7-ea2eb4eb22d3&hd=false
Constanza Torres,2026-04-22 17:28:27,Departamento Mitula,Coquimbo,80,750000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7f9a-6928d1b0b9b4-c05f-19d9efe-21d7?page=12&pos=6&t_sec=1&t_pvid=ba62e22c-4ab5-4fe3-a9c7-ea2eb4eb22d3&hd=false
Constanza Torres,2026-04-22 17:28:27,Departamento Mitula,La Serena,90,960000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-76a3-6bd52574a0b4-850a-19cdf49-8cfb?page=12&pos=7&t_sec=1&t_pvid=ba62e22c-4ab5-4fe3-a9c7-ea2eb4eb22d3&hd=false
Constanza Torres,2026-04-22 17:28:27,Departamento Mitula,La Serena,140,1500000.0,3,5,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7a87-6a4a4adae8fd-9d85-19c8ce3-7af4?page=12&pos=8&t_sec=1&t_pvid=ba62e22c-4ab5-4fe3-a9c7-ea2eb4eb22d3&hd=false
Constanza Torres,2026-04-22 17:28:27,Departamento Mitula,La Serena,94,900000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-71cd-973a2cc9f75a-a8af-19ca17d-1d97?page=12&pos=9&t_sec=1&t_pvid=ba62e22c-4ab5-4fe3-a9c7-ea2eb4eb22d3&hd=false
Constanza Torres,2026-04-22 17:28:27,Departamento Mitula,La Serena,60,620000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7bc9-f871e7a3ad83-be4a-19c44ca-f44c?page=12&pos=10&t_sec=1&t_pvid=ba62e22c-4ab5-4fe3-a9c7-ea2eb4eb22d3&hd=false
Constanza Torres,2026-04-22 17:28:27,Departamento Mitula,Coquimbo,100,120000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7870-f6217c08fc10-8b35-1931286-9ced?page=12&pos=11&t_sec=1&t_pvid=ba62e22c-4ab5-4fe3-a9c7-ea2eb4eb22d3&hd=false
Constanza Torres,2026-04-22 17:28:27,Departamento Mitula,Coquimbo,110,120000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-787f-55177e44a09c-ab3b-1930987-ec42?page=12&pos=12&t_sec=1&t_pvid=ba62e22c-4ab5-4fe3-a9c7-ea2eb4eb22d3&hd=false
Constanza Torres,2026-04-22 17:28:27,Departamento Mitula,La Serena,0,90000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7987-af9502b6e0a5-ada3-1931788-3b8b?page=12&pos=13&t_sec=1&t_pvid=ba62e22c-4ab5-4fe3-a9c7-ea2eb4eb22d3&hd=false
Constanza Torres,2026-04-22 17:28:28,Departamento Mitula,La Serena,70,400000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-71cd-2f789976adba-bd7c-19daa53-ca39?page=12&pos=14&t_sec=1&t_pvid=ba62e22c-4ab5-4fe3-a9c7-ea2eb4eb22d3&hd=false
Constanza Torres,2026-04-22 17:28:28,Departamento Mitula,La Serena,6,600000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-785f-f9c595e5c523-bede-19d7272-5d20?page=12&pos=15&t_sec=1&t_pvid=ba62e22c-4ab5-4fe3-a9c7-ea2eb4eb22d3&hd=false
Constanza Torres,2026-04-22 17:28:28,Departamento Mitula,La Serena,37,425000.0,1,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-75b2-fcbe19636e74-b4b8-19d7272-4b77?page=12&pos=16&t_sec=1&t_pvid=ba62e22c-4ab5-4fe3-a9c7-ea2eb4eb22d3&hd=false
Constanza Torres,2026-04-22 17:28:28,Departamento Mitula,La Serena,95,850000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7239-eea510138fac-a39a-19d234f-6ccb?page=12&pos=17&t_sec=1&t_pvid=ba62e22c-4ab5-4fe3-a9c7-ea2eb4eb22d3&hd=false
Constanza Torres,2026-04-22 17:28:28,Departamento Mitula,La Serena,40,480000.0,1,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-799c-f8ae43eadc1-9698-19d7272-5316?page=12&pos=18&t_sec=1&t_pvid=ba62e22c-4ab5-4fe3-a9c7-ea2eb4eb22d3&hd=false
Constanza Torres,2026-04-22 17:28:28,Departamento Mitula,La Serena,50,600000.0,2,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-4dcd-c86cef20f8f0-ba0d-b075199-697a?page=12&pos=19&t_sec=1&t_pvid=ba62e22c-4ab5-4fe3-a9c7-ea2eb4eb22d3&hd=false
Constanza Torres,2026-04-22 17:28:28,Departamento Mitula,Coquimbo,58,470000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-5070-f549dd6014cd-a67a-d84b24fe-c69a?page=12&pos=20&t_sec=1&t_pvid=ba62e22c-4ab5-4fe3-a9c7-ea2eb4eb22d3&hd=false
Constanza Torres,2026-04-22 17:28:28,Departamento Mitula,La Serena,70,550000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-76bc-7b8e9d7c6603-9688-19c3d72-9895?page=12&pos=21&t_sec=1&t_pvid=ba62e22c-4ab5-4fe3-a9c7-ea2eb4eb22d3&hd=false
Constanza Torres,2026-04-22 17:28:28,Departamento Mitula,Coquimbo,65,500000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-789c-76a0345deded-a048-19d07b6-78f7?page=12&pos=22&t_sec=1&t_pvid=ba62e22c-4ab5-4fe3-a9c7-ea2eb4eb22d3&hd=false
Constanza Torres,2026-04-22 17:28:28,Departamento Mitula,La Serena,52,550000.0,2,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7e8e-571d826b6965-a91d-19d92d2-fb3a?page=12&pos=23&t_sec=1&t_pvid=ba62e22c-4ab5-4fe3-a9c7-ea2eb4eb22d3&hd=false
Constanza Torres,2026-04-22 17:28:28,Departamento Mitula,La Serena,65,580000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7ce3-2dec74b9437b-8162-19d11da-50ca?page=12&pos=24&t_sec=1&t_pvid=ba62e22c-4ab5-4fe3-a9c7-ea2eb4eb22d3&hd=false
Constanza Torres,2026-04-22 17:28:28,Departamento Mitula,La Serena,65,550000.0,2,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-758d-fff768fa354c-c05c-19ce8d8-6098?page=12&pos=25&t_sec=1&t_pvid=ba62e22c-4ab5-4fe3-a9c7-ea2eb4eb22d3&hd=false
Constanza Torres,2026-04-22 17:28:28,Departamento Mitula,Coquimbo,43,530000.0,2,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-77de-f31c9639c480-bd5e-19c7742-26a9?page=12&pos=26&t_sec=1&t_pvid=ba62e22c-4ab5-4fe3-a9c7-ea2eb4eb22d3&hd=false
Constanza Torres,2026-04-22 17:28:28,Departamento Mitula,Coquimbo,43,530000.0,2,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7ef2-d9135b95f95b-827a-19c1fb7-1ae9?page=12&pos=27&t_sec=1&t_pvid=ba62e22c-4ab5-4fe3-a9c7-ea2eb4eb22d3&hd=false
Constanza Torres,2026-04-22 17:28:28,Departamento Mitula,La Serena,58,600000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-72ee-1ee3713ca5a8-8a95-19d029e-40e0?page=12&pos=28&t_sec=1&t_pvid=ba62e22c-4ab5-4fe3-a9c7-ea2eb4eb22d3&hd=false
Constanza Torres,2026-04-22 17:28:28,Departamento Mitula,La Serena,70,650000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7bf5-4d0e9a5598fd-8954-19ce390-3032?page=12&pos=29&t_sec=1&t_pvid=ba62e22c-4ab5-4fe3-a9c7-ea2eb4eb22d3&hd=false
Constanza Torres,2026-04-22 17:28:36,Departamento Mitula,Coquimbo,41,550000.0,2,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-751d-f451204d4720-bd58-191975f-b547?page=13&pos=0&t_sec=1&t_pvid=afc348dd-9c1c-40f8-bcb8-c2f46f53d6ea&hd=false
Constanza Torres,2026-04-22 17:28:36,Departamento Mitula,Coquimbo,75,650000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-78f5-97eed8cd5dd6-b951-19d0cc3-197d?page=13&pos=1&t_sec=1&t_pvid=afc348dd-9c1c-40f8-bcb8-c2f46f53d6ea&hd=false
Constanza Torres,2026-04-22 17:28:36,Departamento Mitula,La Serena,54,590000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7890-817da78f7ac8-a5be-19db2d4-fa9a?page=13&pos=2&t_sec=1&t_pvid=afc348dd-9c1c-40f8-bcb8-c2f46f53d6ea&hd=false
Constanza Torres,2026-04-22 17:28:36,Departamento Mitula,La Serena,55,400000.0,3,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-757f-262cf7c2d3c4-9397-19cfeca-8806?page=13&pos=3&t_sec=1&t_pvid=afc348dd-9c1c-40f8-bcb8-c2f46f53d6ea&hd=false
Constanza Torres,2026-04-22 17:28:36,Departamento Mitula,Coquimbo,58,85000.0,3,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-799e-42e78a1291aa-86c5-1961e1f-e8a6?page=13&pos=4&t_sec=1&t_pvid=afc348dd-9c1c-40f8-bcb8-c2f46f53d6ea&hd=false
Constanza Torres,2026-04-22 17:28:36,Departamento Mitula,Coquimbo,34,430000.0,1,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7594-7bc0a939c382-b2d0-19d30ca-d25e?page=13&pos=5&t_sec=1&t_pvid=afc348dd-9c1c-40f8-bcb8-c2f46f53d6ea&hd=false
Constanza Torres,2026-04-22 17:28:36,Departamento Mitula,Coquimbo,64,650000.0,2,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7338-552a447f65fc-8298-19db26d-d9ac?page=13&pos=6&t_sec=1&t_pvid=afc348dd-9c1c-40f8-bcb8-c2f46f53d6ea&hd=false
Constanza Torres,2026-04-22 17:28:36,Departamento Mitula,Coquimbo,49,500000.0,3,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7a32-614fb3886477-90ed-19d4648-decd?page=13&pos=7&t_sec=1&t_pvid=afc348dd-9c1c-40f8-bcb8-c2f46f53d6ea&hd=false
Constanza Torres,2026-04-22 17:28:36,Departamento Mitula,Coquimbo,29,330000.0,1,1,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7ec6-c75ce973b13d-996d-19d538d-b501?page=13&pos=8&t_sec=1&t_pvid=afc348dd-9c1c-40f8-bcb8-c2f46f53d6ea&hd=false
Constanza Torres,2026-04-22 17:28:36,Departamento Mitula,La Serena,65,650000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-750a-963f06bea8a5-b61c-19bdba0-3d18?page=13&pos=9&t_sec=1&t_pvid=afc348dd-9c1c-40f8-bcb8-c2f46f53d6ea&hd=false
Constanza Torres,2026-04-22 17:28:36,Departamento Mitula,Coquimbo,65,700000.0,3,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-7a65-4d96fe1f691d-ad35-19cf6db-dec9?page=13&pos=10&t_sec=1&t_pvid=afc348dd-9c1c-40f8-bcb8-c2f46f53d6ea&hd=false
Constanza Torres,2026-04-22 17:28:36,Departamento Mitula,La Serena,67,650000.0,2,2,0,0,0,0,0,0,https://casas.mitula.cl/adform/24301-256-72f0-148bc2468522-8ca0-19d7adc-19f5?page=13&pos=11&t_sec=1&t_pvid=afc348dd-9c1c-40f8-bcb8-c2f46f53d6ea&hd=false
